Symbol,HR,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
RPP38,1.0600470135699556,0.05831325956492253,0.18310418713515766,0.3184703773151775,0.7501281613166116,0.9736258285533115,0.21246029441885422,+-+++--,4,7
C1QTNF9B,0.9804541525072936,-0.01973939373802376,0.06198326279521484,-0.318463289085641,0.7501335372578997,0.9736258285533115,0.6014278518864207,-..-..+,2,3
PARN,0.9342076383757344,-0.06805655456590906,0.21372410920854282,-0.31843180826877326,0.7501574134686869,0.9736258285533115,0.09583444688784987,+---++-,4,7
GDF15,1.017392962886258,0.017243436620524806,0.054152520894793804,0.31842352554602094,0.7501636954304038,0.9736258285533115,0.6103621418199003,+++.-+-,4,6
FUT7,0.9796130255843359,-0.02059765715265725,0.06469525472245133,-0.31837972106336265,0.7501969188489901,0.9736258285533115,0.6557024649693712,++--++-,3,7
TRIM48,0.9421726934358188,-0.059566694843010415,0.18712629118764998,-0.3183234940689174,0.750239564774833,0.9736258285533115,0.23658829182852498,--..-++,3,5
BFSP2,0.9814638315463968,-0.01871011612657559,0.05879526545340755,-0.3182248771612821,0.7503143635972909,0.9736258285533115,0.6885941451056257,--.++++,2,6
TFAP2B,1.008240450311585,0.008206683178342094,0.025793118361820053,0.31817336171689636,0.7503534378972623,0.9736258285533115,0.8410269899383552,++++---,4,7
SDAD1P1,1.0378963780570272,0.037195951299066235,0.11691579050203624,0.318143093754461,0.7503763963487703,0.9736258285533115,0.6958453972778406,+.--...,1,3
TREML2,0.9820309352033798,-0.018132468880088775,0.05700491495453867,-0.3180860614308326,0.7504196563475926,0.9736258285533115,0.6235192254137515,-+-+-+-,4,7
CNGA3,0.9302202108884158,-0.07233393496267017,0.22741645300211372,-0.3180681696851453,0.750433227706282,0.9736258285533115,0.10625846666704337,+-.-++-,3,6
MAPK4,0.964851908454279,-0.03578065216144229,0.11256790954265568,-0.3178583692884856,0.7505923725750859,0.9736258285533115,0.17432998889335521,-++.++-,2,6
OLAH,0.971479992976833,-0.028934604327464364,0.09103179080325863,-0.3178516436087579,0.7505974745399854,0.9736258285533115,0.23101349913035077,+-+----,5,7
SH3YL1,0.9690513618010083,-0.03143766354148295,0.09893206106937848,-0.3177702273829769,0.7506592361107531,0.9736258285533115,0.3041981755786808,++-+---,4,7
TPSD1,1.0177171404317265,0.017562021396534663,0.055274263245080404,0.31772511048526264,0.7506934620462735,0.9736258285533115,0.3860472057375401,+++--+-,4,7
PHIP,0.9447226657456432,-0.056863869962163,0.1789943961364561,-0.3176851967969596,0.7507237412065209,0.9736258285533115,0.0936319960878795,-+-++--,4,7
C14orf177,1.122348046556182,0.11542296091956657,0.3633350597610154,0.3176763646081563,0.7507304414976304,0.9736258285533115,0.12466161966916363,-..+..-,1,3
PADI1,0.9425494743804335,-0.0591668683263301,0.18632059018338892,-0.31755410536266654,0.7508231919595064,0.9736258285533115,0.050387361587612874,+-.--+-,4,6
MAGEL2,0.9782135931397484,-0.022027234899264597,0.06938436712992573,-0.31746682733327364,0.7508894065581686,0.9736258285533115,0.4043191175804236,---.+++,3,6
PDE5A,1.02857942341265,0.02817864969878724,0.08876587827932095,0.3174491172172831,0.7509028427891988,0.9736258285533115,0.5668206850927808,++++-+-,5,7
SLC46A3,0.964513774531455,-0.03613116521271896,0.11383360011266674,-0.3174033429229872,0.7509375709745479,0.9736258285533115,0.36526184593927336,-+--++-,4,7
TEKT4,1.0361265225848855,0.0354892624276994,0.11182981898366928,0.3173506203464566,0.7509775713297446,0.9736258285533115,0.24014249531571913,+.+-..+,3,4
COLCA2,1.0196607281166197,0.019469952472536224,0.06135265241997774,0.31734491834612827,0.7509818974489905,0.9736258285533115,0.92869559121681,+-....-,1,3
RABIF,0.9556967558807042,-0.045314617211208254,0.14280090212810262,-0.3173272474886594,0.7509953044142119,0.9736258285533115,0.39195595335427513,++-+---,4,7
PITRM1,0.966842978742867,-0.033719176504078165,0.10627621563013559,-0.3172786714708421,0.7510321596617732,0.9736499817459917,0.801672837600711,+--.+--,4,6
ZNF559,0.9374077013239447,-0.06463697790540533,0.20398114767185235,-0.31687721460116425,0.7513367718748092,0.9737914443808665,0.15865994802974165,++--..-,3,5
PNMT,0.987486928723386,-0.012592019030278193,0.03975117189748592,-0.31677101401567936,0.7514173598549851,0.9737949018264294,0.7341932150234589,+-+.---,4,6
CSF2,0.9693480104658305,-0.03113158764052832,0.09833507262630684,-0.3165868169827326,0.7515571401535812,0.9738010086594866,0.27177230711088757,-+--+++,3,7
PPP1R35,1.05473116609502,0.05328591558890631,0.1683245344133663,0.31656654078750257,0.7515725275044496,0.9738010086594866,0.2521282821466571,++-+..-,3,5
RCC2,0.9370533920640168,-0.0650150164418116,0.20539879125249594,-0.31653066722232504,0.7515997517461723,0.9738010086594866,0.12938621726856633,+---..-,4,5
JUP,0.9723143844344125,-0.028076086041245122,0.08877581361402537,-0.3162582791222032,0.7518064755872028,0.9738010086594866,0.852112745955509,++-++--,3,7
TMEM59L,1.0167484122395156,0.016609704200353775,0.05252015357682394,0.3162539152909731,0.7518097875800666,0.9738010086594866,0.7029918292452949,+++.++-,5,6
FOCAD,1.030640438012093,0.030180393491429466,0.09543279095570285,0.31624762504785525,0.7518145616591536,0.9738010086594866,0.38835274545161685,++.+++-,5,6
MRGBP,1.0380418554649253,0.037336107114674964,0.11806030484546909,0.31624606732588706,0.751815743918243,0.9738010086594866,0.49150199246500714,+-.++--,3,6
ELANE,1.0179540954170951,0.01779482420109959,0.056289137047572976,0.3161324748336473,0.7519019584059129,0.9738010086594866,0.39892455970029683,-++.+++,5,6
MTARC2,1.060043309158304,0.05830976498583592,0.1844756839090264,0.31608374475300055,0.7519389445363956,0.9738010086594866,0.6878506647242495,.+..--.,1,3
ICAM5,1.0160189989488932,0.0158920487342996,0.05029364460703932,0.31598522752664615,0.7520137208497548,0.9738010086594866,0.82535369961123,+----+-,2,7
POMT1,1.0623096945878616,0.06044549479801807,0.19141838689647778,0.31577684765835995,0.7521718925154037,0.9738010086594866,0.19827803282041964,++--++-,4,7
CLEC11A,1.0239733002988862,0.02369045235051634,0.07506320785646277,0.3156067136887842,0.7523010411799428,0.9738010086594866,0.9612296012603379,+--.-+-,2,6
GALK1,0.9372780117074329,-0.06477533668823193,0.20526297230247043,-0.3155724384268421,0.7523270603642742,0.9738010086594866,0.15060248218287853,++-.---,4,6
SF3A2,0.9510128970064874,-0.050227655007686146,0.15933911034324255,-0.31522489926978725,0.75259090167416,0.9738010086594866,0.28236742258848674,++-----,5,7
THEMIS2,1.0272574418899663,0.0268925732330833,0.08531295171938821,0.3152226325674264,0.7525926225815549,0.9738010086594866,0.43849361131797204,+-.-++-,3,6
OLR1,0.9733115570770136,-0.027051045504277532,0.08582373603124,-0.31519305445326806,0.7526150787503632,0.9738010086594866,0.3117234982491278,+---+--,5,7
EIF1B-AS1,0.9576166500905526,-0.04330773757692408,0.137408587046564,-0.31517489923863545,0.7526288625781403,0.9738010086594866,0.365298360057544,--.+...,2,3
SPATA31C2,0.9720612177624677,-0.02833649526782612,0.0899168384183923,-0.3151411433748759,0.7526544909625014,0.9738010086594866,0.5955563391158605,-+.-++.,2,5
RPL36,0.9545192723093375,-0.04654744502034048,0.14775521103181907,-0.31503081817071404,0.7527382548070396,0.9738010086594866,0.1385517842208766,++-.---,4,6
DPY19L2P2,0.9792185031550709,-0.021000471206659765,0.06666399012758122,-0.3150197155386164,0.7527466845846766,0.9738010086594866,0.5406998069734262,----++.,4,6
ADRB1,0.9840831075562763,-0.01604492659768091,0.05093421010519255,-0.3150127696992633,0.752751958293396,0.9738010086594866,0.8524509245110717,-+--+--,5,7
IGF1R,0.9803884280686245,-0.01980643067341557,0.06291076269164646,-0.3148337395064763,0.7528878930152874,0.9738010086594866,0.7344965953994872,--++-+-,4,7
MTCH1,0.9586058661863643,-0.0422752727402122,0.1343016085546634,-0.3147786031394057,0.7529297587080208,0.9738010086594866,0.8351644806202817,++-.++-,2,6
SLC10A5,0.9555918053970264,-0.04542443891569566,0.14432927787943411,-0.31472781949093587,0.7529683199731085,0.9738010086594866,0.11617638062286653,+.+...-,1,3
DPPA2,1.0228957788211652,0.022637603794399195,0.0719731146835735,0.31452861105045105,0.7531195897591424,0.9738010086594866,0.7292796131772662,+-++..+,4,5
CAMSAP1,0.9525184846488285,-0.048645765714120826,0.1546904862996924,-0.3144716063525463,0.7531628782661139,0.9738010086594866,0.28808444423526475,-+-+---,5,7
TAF1D,1.0326927976160354,0.03216975734731701,0.10232323946558637,0.3143934605211207,0.7532222222917564,0.9738010086594866,0.9507777123408808,++-.++-,4,6
EIF5A2,1.0371003946817479,0.036428737176344525,0.11587410608028054,0.31438203416305766,0.753230899602139,0.9738010086594866,0.48260683512232194,++-+++-,5,7
CDC42EP3,0.9578814617039592,-0.043031243840424914,0.13691509823184803,-0.31429144335533443,0.7532996964275968,0.9738010086594866,0.06394276810704835,-+-+++-,3,7
KRCC1,1.06390092796038,0.061942273764993144,0.19713403665428847,0.31421399782737947,0.7533585119663831,0.9738010086594866,0.05061690148793082,++-.---,2,6
NDUFA9,0.9679398128318777,-0.032585370465191714,0.10371952934552461,-0.31416812890308143,0.7533933475190058,0.9738010086594866,0.3555535942658315,+------,6,7
H3C2,0.7542981173611648,-0.2819676080010943,0.8980483486923944,-0.3139782044158914,0.7535375926608809,0.9738010086594866,0.05525854209531871,.+..--.,2,3
ADAMTS12,0.9745834317447603,-0.02574514877391325,0.0820040706305706,-0.31394964391335495,0.753559284729832,0.9738010086594866,0.6963986388781673,---+++-,4,7
SLC26A8,0.9050555588873772,-0.09975894613078755,0.3177904662756548,-0.31391421932795044,0.7535861904282292,0.9738010086594866,0.06237954789950243,--+...+,2,4
SKIL,1.0394874340066704,0.03872773974519248,0.12337556974625483,0.3139012028462636,0.7535960767879224,0.9738010086594866,0.3549136730012,+--++--,3,7
GPR82,0.9651619188822663,-0.03545940013074442,0.1129657625187383,-0.31389510715569735,0.7536007066388868,0.9738010086594866,0.370828949837849,+--...-,3,4
AMH,0.9638507735194001,-0.036818795607966893,0.11733416131049444,-0.31379433914847266,0.7536772440999797,0.9738010086594866,0.21719145312958363,++--+--,4,7
NLRP6,1.0204656637123537,0.020259056167999875,0.06456887492448171,0.31375885349859983,0.7537041974921088,0.9738010086594866,0.4384864040588484,++--..-,2,5
MYO9A,1.0700816606373826,0.06773496391441146,0.21601264338545045,0.3135694413661981,0.7538480719764624,0.9738010086594866,0.09369615096140722,-+-+++-,4,7
LIME1,0.9632211664350679,-0.037472229549565673,0.11950722929541881,-0.31355617371845584,0.7538581501938599,0.9738010086594866,0.8542409518141619,+--+-+-,4,7
BCL2L15,0.9458917825499407,-0.05562711124134377,0.1774661619754504,-0.3134519314675825,0.7539373349476166,0.9738010086594866,0.12806350022256097,+--...-,3,4
ISL1,0.9651598923291351,-0.035461499835694514,0.11313279934595101,-0.31345021108561183,0.7539386418100854,0.9738010086594866,0.3349250119015802,+------,6,7
PRUNE2,1.0841747951466616,0.08081914015334549,0.25783965243522916,0.3134472893910208,0.7539408612333584,0.9738010086594866,0.006477385522567285,-+-.++-,3,6
LHX2,0.9587131470159318,-0.0421633656147514,0.13452942351643501,-0.31341370915486333,0.7539663701226906,0.9738010086594866,0.054224387300890374,++-+---,4,7
CTSE,1.0690651058523202,0.06678453369848639,0.21308746996650407,0.3134137061601251,0.7539663723976254,0.9738010086594866,0.0185864079511721,+-.++++,5,6
PCDHGB6,1.0271416043026274,0.026779802943712003,0.08545226702056861,0.31338902848845457,0.7539851187143668,0.9738010086594866,0.9467261957675228,+++++--,5,7
EPS8L2,1.0244410407833888,0.024147137781047927,0.07705722727014752,0.31336629459028936,0.7540023885778937,0.9738010086594866,0.5198537934485206,+++.---,3,6
PON2,1.03672360953166,0.03606536482317663,0.1151079453634433,0.31331777063089244,0.7540392503385343,0.9738010086594866,0.17808832067433006,+++----,3,7
MAK,0.9504669580818824,-0.05080188032818615,0.16217994574444192,-0.313243909997591,0.7540953604585351,0.9738010086594866,0.2495599803008847,+---++-,4,7
CADM2,0.9853656046217603,-0.014742534472577621,0.04707357071944078,-0.313180713662946,0.754143370201772,0.9738010086594866,0.890288270587041,-+....+,1,3
NPR1,1.039496906061319,0.03873685193951377,0.12370075019487042,0.3131496929363011,0.7541669367440853,0.9738010086594866,0.2889815008924739,-++.++-,4,6
ADGRF1,1.0788287272097925,0.07587594078484021,0.24238748934687285,0.3130357139689525,0.7542535288850808,0.9738010086594866,0.5963871551532783,.+.-+-.,2,4
KIF2C,0.9540414336912685,-0.04704817693476247,0.15037125861902853,-0.31288011663160226,0.7543717443363143,0.9738010086594866,0.01828362014945466,++-+---,4,7
TDRD9,1.0160721161093056,0.015944327059844055,0.050960402385522574,0.31287678890804255,0.7543742726451599,0.9738010086594866,0.48430511159739653,+++-..-,3,5
TAAR8,0.6874673547292643,-0.37474093459897384,1.1981698278466075,-0.31276111773943704,0.7544621579148434,0.9738010086594866,0.01769610591475268,--.+...,2,3
LCLAT1,1.0492914158824227,0.048115094344322415,0.15387111950236992,0.312697369720387,0.7545105940905792,0.9738010086594866,0.31355997250429385,++-+..-,3,5
SYCP2L,0.9828624668386227,-0.0172860802831101,0.055296016016317395,-0.3126098682771128,0.7545770798507605,0.9738010086594866,0.6955758215352302,+--...-,3,4
SSX3,1.0604301370941676,0.05867461552507607,0.18772973642105734,0.31254832954900286,0.7546238395873179,0.9738010086594866,0.737816624762535,+-..++.,3,4
DBN1,1.043408105092783,0.04249237953916576,0.13599970775932138,0.3124446385896983,0.7547026304119071,0.9738010086594866,0.13320170689945152,++-++--,4,7
GNRH2,0.9724318061902498,-0.02795532811761892,0.089484306186396,-0.312404814978259,0.7547328915413103,0.9738010086594866,0.3239068864559203,++-+-+-,3,7
SCO2,0.9558606382321647,-0.04514315246485368,0.14458661926449654,-0.31222220074370777,0.7548716610994772,0.9738010086594866,0.15613146455053475,+--.++-,3,6
KIF20A,0.9585606227448448,-0.042322470979686104,0.13556617561442588,-0.3121904913808196,0.7548957580245635,0.9738010086594866,0.09126568016588169,++-++--,3,7
ZNF394,0.9454785016020929,-0.05606412873906824,0.17959337698369746,-0.31217258498434186,0.7549093657541752,0.9738010086594866,0.3372928755894031,++---+-,4,7
PTPN3,0.9723629485418211,-0.028026140369955453,0.08978401080345655,-0.3121506838373107,0.754926009345146,0.9738010086594866,0.5607936895261264,++---+-,4,7
VWA2,0.9666257282629556,-0.033943902645275546,0.10877845958253726,-0.3120461787705323,0.7550054286511753,0.9738010086594866,0.28872112771650815,-.-...-,3,3
MIIP,1.0625012142836991,0.06062576467102798,0.19431323282631108,0.31200018541824664,0.7550403824195486,0.9738010086594866,0.13786844151662944,++-.++-,4,6
ATRNL1,1.048880416542249,0.04772332533944005,0.15305029605136664,0.3118146555131339,0.7551813854819344,0.9738010086594866,0.14546835155675902,-+.+++-,4,6
SLC35C1,1.0382786063903873,0.037564155656157304,0.1204701081892848,0.3118130814420439,0.7551825818137049,0.9738010086594866,0.7383842820516565,+------,1,7
NDUFA4L2,0.9811914008316084,-0.018987730566487216,0.060926771885196,-0.31164839329196203,0.7553077520005562,0.9738010086594866,0.7938678301537933,+++--+-,3,7
S100A12,1.0220184965354773,0.021779589989047613,0.06991504240435847,0.3115150794457629,0.7554090810515302,0.9738010086594866,0.2144898484630172,-+--++-,3,7
ALDH1B1,1.0349491350672149,0.034352280647089777,0.11027720661409583,0.3115084404277865,0.7554141273394948,0.9738010086594866,0.29778006500667725,-+-+++-,4,7
PSG1,0.944313355841177,-0.05729722317109531,0.18403477253082698,-0.3113391147941766,0.7555428345255457,0.9738010086594866,0.2918374304131768,-+.+++-,2,6
CAV1,1.0290729936993357,0.02865839087572003,0.09208164335645438,0.31122805622377336,0.7556272556478894,0.9738010086594866,0.1287240355847268,--++++-,4,7
C8orf34,0.9170605080931518,-0.08658182406816801,0.27820373826821065,-0.3112173280169809,0.7556354108440275,0.9738010086594866,0.037461074042224526,+-.+..-,2,4
TDRD7,0.9678537329857925,-0.032674305410065274,0.10499103048498658,-0.31121044587458935,0.7556406424149639,0.9738010086594866,0.4784665310815418,+---++-,4,7
ZNF440,1.0763399472397555,0.07356634793872048,0.23642408982742236,0.3111626568697809,0.755676970302591,0.9738010086594866,0.028821058149740317,++-+-+-,4,7
S100Z,0.9513521920925717,-0.04987094630689439,0.16027842341900084,-0.31115196445700904,0.7556850984547788,0.9738010086594866,0.100234928931657,++.-..-,2,4
TMEM252,1.0215344633419166,0.021305872681871594,0.06851980673377937,0.31094472821050845,0.75584264052558,0.9738010086594866,0.5082841986594876,+-.+..-,2,4
ICE2,1.0520733610020179,0.05076284667695306,0.16326471624782507,0.3109235592575827,0.7558587338451142,0.9738010086594866,0.8767773933859774,-+.+++.,4,5
OPTC,1.0353861668756479,0.03477446522223009,0.11185925848008745,0.31087695104308644,0.7558941672836353,0.9738010086594866,0.8655913354717812,++....+,3,3
MRPS36,0.9632692970045748,-0.03742226245091635,0.12042255025313002,-0.3107579300741779,0.755984654138772,0.9738010086594866,0.3181869807339952,+--...-,3,4
SNX13,1.0377942415107242,0.03709753918945556,0.11938514520216365,0.31073831779184563,0.7559995648893585,0.9738010086594866,0.591038124914391,++-+++-,5,7
SNCG,1.0337447821097183,0.033187919807081474,0.10681365048379118,0.31070860004094414,0.7560221587598903,0.9738010086594866,0.05896068919020626,+-+-++-,4,7
CASK,1.0371309199614323,0.036458170036094806,0.11736090869607829,0.31065003194980445,0.7560666876349732,0.9738010086594866,0.3635154062768944,++--+--,3,7
RNF11,0.9651313224780133,-0.03549110143249487,0.11428404737075523,-0.3105516670875001,0.756141475515964,0.9738322030548721,0.34498509217583184,++-.+--,3,6
PIGU,1.0844350352751824,0.08105914656309167,0.261025006103876,0.31054169013536514,0.7561490612294512,0.9738322030548721,0.09310114332553193,++-+..-,3,5
AAR2,0.9356801451332943,-0.06648158619087738,0.2141924638443965,-0.31038247096860505,0.7562701225205136,0.9739411586523941,0.33241204005204844,++..+--,2,5
FGR,0.9509953232069902,-0.050246134212256204,0.16191225465890163,-0.3103294084694766,0.7563104695869944,0.9739457613224548,0.04974544963308602,---+++-,4,7
POLM,0.9518366543930699,-0.049361840432449296,0.1590986448705037,-0.3102593392459548,0.7563637490532685,0.9739457613224548,0.5715914638558366,-+-+-+-,4,7
SENP8,0.9480639206428659,-0.053333352161736125,0.17191689874788657,-0.310227514282634,0.756387948605915,0.9739457613224548,0.11029632106365633,+--...-,3,4
ENGASE,0.9620487871340921,-0.03869011532575299,0.12472693338128084,-0.31019856158477194,0.7564099643089475,0.9739457613224548,0.9190737726957258,+------,6,7
CEP78,0.9373409399232688,-0.06470819961399632,0.20864323488578443,-0.31013801932959345,0.7564560014284579,0.9739457613224548,0.11128477289915775,-+-+..-,3,5
EXOSC7,1.0735035028631437,0.07092760136178355,0.2287373009056369,0.3100832312043586,0.7564976637776956,0.9739759293808798,0.06780513064959477,++-+---,3,7
DOLPP1,0.9471221503568732,-0.05432720746483602,0.17531454251236425,-0.30988420405001216,0.7566490152801872,0.9739770546032389,0.3039804532636013,++-+++-,2,7
PCDHGB2,1.089220792383416,0.08546257122708874,0.27579778031149194,0.3098740357176388,0.7566567481058006,0.9739770546032389,0.09692943341958828,-.-+..-,1,4
PCDH10,1.0362806516623877,0.03563800643872368,0.11501189544181106,0.30986365629244256,0.7566646414886669,0.9739770546032389,0.2634436109207271,-+-+..+,3,5
H1-4,0.7054546462659779,-0.3489127957004497,1.1266372409020986,-0.3096940017898531,0.75679366455745,0.9739770546032389,0.028982495983510673,.+..--.,2,3
PSG3,0.9671222012872248,-0.0334304199647348,0.10795907701896665,-0.3096582602207837,0.7568208470580334,0.9739770546032389,0.4303817838179067,-+.-++-,3,6
OLIG1,1.0117271280603504,0.011658898202868046,0.03766222107296066,0.30956480713875034,0.7568919222607762,0.9739770546032389,0.4476850565431776,++++..-,4,5
ELN,0.9882719942096684,-0.011797321338685315,0.038116426218607,-0.30950754068665304,0.756935476946855,0.9739770546032389,0.5304019142109215,--++-+-,4,7
HDAC1,0.9480978426968466,-0.053297572457029443,0.17223085031921037,-0.3094542723225742,0.7569759915322289,0.9739770546032389,0.12644634537384133,++-+---,4,7
PURG,0.9785868357733158,-0.021645752319253857,0.06999329625507834,-0.30925464976488165,0.7571278253967554,0.9740100706224444,0.4443869740315249,--+-+++,3,7
NENF,1.0342366882338037,0.03366365533993539,0.10889991491229403,0.30912471664507246,0.7572266581807664,0.9740459642359931,0.5138856731157974,+--.++-,3,6
ITFG1,0.9644730469020395,-0.03617339217764073,0.11707757498177046,-0.3089694348663533,0.757344777464461,0.9740806363305334,0.7441841425832363,+--+-+-,4,7
PAX6,1.0256788867383437,0.025354721872848967,0.08210188057088527,0.30882023281985804,0.7574582773741763,0.9740858649980453,0.2518599996712518,+--+---,2,7
BOC,0.9701498450426171,-0.03030473999004784,0.09826409879766776,-0.3084009354469051,0.7577772702543237,0.9740858649980453,0.3232749860575851,++-...-,2,4
VSIG10L,1.0236293388636344,0.02335448732301692,0.07573417713409453,0.30837447776933774,0.757797400099369,0.9740858649980453,0.5419759496467862,++-+..-,3,5
DCAF15,0.9334988821218441,-0.06881551351383086,0.22317744495779135,-0.3083443917320841,0.7578202907157676,0.9740858649980453,0.0903748659448179,++-.---,4,6
CYP27B1,0.9784286016236082,-0.021807461978798418,0.07074434426763167,-0.3082573201371264,0.7578865393367284,0.9740858649980453,0.7882220813015239,+--+-+-,4,7
NHSL1,0.9538374382880789,-0.047262022170917704,0.15332847008154513,-0.3082403557916035,0.7578994469045697,0.9740858649980453,0.2356673446061259,++--..-,3,5
PCDHB1,0.9778996339263077,-0.022348238010733268,0.07250352117727248,-0.3082365883457081,0.7579023134294702,0.9740858649980453,0.39400585441881814,---.++-,4,6
MKRN7P,0.8484740990688393,-0.1643157203261104,0.5330891156358176,-0.308233118078448,0.7579049538439273,0.9740858649980453,0.25763762274433155,.+-.-+.,2,4
PRELP,1.0153951008659958,0.01527779868791979,0.049579090893382395,0.30815003689305254,0.7579681684820314,0.9740858649980453,0.5070287254086967,+----+-,2,7
FOXC1,0.9749629014489267,-0.025355858504174315,0.08229499102242549,-0.3081093780940423,0.7579991054535935,0.9740858649980453,0.18427287296315883,+-+.---,4,6
FZD10-AS1,1.0166936888020572,0.016555880747555783,0.05374897938922186,0.30802223476034396,0.7580654134602063,0.9740858649980453,0.888522048244057,+-.-...,1,3
CNTNAP3,1.0571523619490746,0.05557884214730011,0.18043939957985233,0.30801943631332046,0.7580675428487261,0.9740858649980453,0.022883184488110213,+++-..-,3,5
SYNPO,1.0257654130195009,0.025439078324758193,0.08259924757267612,0.3079819619709642,0.7580960579246425,0.9740858649980453,0.6234363123388101,++++++-,6,7
TMEM254,0.9700810124816156,-0.030375692949860297,0.09865282316488727,-0.30790495370913706,0.7581546562883477,0.9740858649980453,0.46061603652498867,+-..++-,2,5
GARS,0.9497236292871793,-0.05158425325178711,0.16757418739581714,-0.30782935041148657,0.7582121869158052,0.9740858649980453,0.260196343137601,+.-+..-,2,4
NOV,1.0489547233311747,0.0477941667392664,0.15526394492899867,0.3078252762489218,0.7582152872038967,0.9740858649980453,0.11693602729590019,+.-...-,1,3
ANAPC2,0.9452039433978946,-0.05635456165323038,0.18308003679902937,-0.30781379902764555,0.7582240209687011,0.9740858649980453,0.21302626370568173,-+-+---,5,7
ATP5PF,0.9289574781598032,-0.07369231284146685,0.23940549970755323,-0.307813784275992,0.7582240321942144,0.9740858649980453,0.2522218296005975,.+..--.,2,3
STEAP3,0.9506032232220993,-0.05065852408411862,0.16466220589612954,-0.3076511929888422,0.7583477618035952,0.9741323484701221,0.06876642855814079,++-.---,4,6
C6orf165,0.9722390409757533,-0.028153577826981024,0.09151989981150713,-0.30762247210678406,0.7583696186212348,0.9741323484701221,0.33549317095176057,+.-...-,2,3
IFITM5,0.9695716518690721,-0.030900901028207296,0.10056447740001835,-0.30727451508838305,0.7586344319919656,0.9741653472315568,0.11777876574045201,+.+-..-,2,4
EHD2,1.0214424263606867,0.021215771827812892,0.06906138287585592,0.3072016653062126,0.7586898780470519,0.9741653472315568,0.6385119016676521,-++-++-,4,7
MAS1L,0.9788187508937836,-0.021408790574449808,0.06969521779747853,-0.3071773250879251,0.7587084036924547,0.9741653472315568,0.6697437562063168,---....,3,3
TINAGL1,1.030742196353418,0.030279121733058453,0.09857604797419907,0.307165101008955,0.7587177076445181,0.9741653472315568,0.24263092153662866,++-.+--,3,6
DEFB119,1.0922211593247386,0.08821338367107483,0.2871881658165915,0.30716232133120347,0.7587198233088728,0.9741653472315568,0.8178358409299674,+-.+...,2,3
TNXB,1.0681131359206186,0.06589366743749349,0.2146209326732598,0.30702348842091004,0.7588254939128727,0.9741653472315568,0.01835484091205454,++++-+-,5,7
MYT1,0.98334899324803,-0.01679119310620834,0.05469119007356195,-0.3070182434067257,0.7588294861656902,0.9741653472315568,0.7217860282632138,-+++++-,2,7
KIAA1211,1.0798315468162731,0.07680505380061896,0.2503005154332675,0.30685136092376897,0.7589565124502081,0.9741653472315568,0.1289648055708039,+.-+..-,2,4
LINC01482,0.978315528802006,-0.021923034393167683,0.07145529730974083,-0.3068076856238778,0.7589897579426259,0.9741653472315568,0.6348320205902898,-+..++.,1,4
MAL2,1.0602645424196093,0.05851844530736899,0.19083852848405664,0.30663852720001367,0.759118524973497,0.9741653472315568,0.034249322306109754,++-...-,2,4
LINC00323,1.208060616336627,0.1890162773403067,0.6165510486121974,0.3065703606631857,0.7591704166959294,0.9741653472315568,0.10127947183147092,++-....,2,3
CD300LG,0.9715979267776622,-0.028813215679304584,0.09398920185951312,-0.30655878663989583,0.7591792275197373,0.9741653472315568,0.2726798890394174,+++-..-,2,5
DVL3,0.9528348301427547,-0.04831370604374143,0.15762736113294282,-0.3065058356397509,0.7592195373182515,0.9741653472315568,0.21659893123208793,-+-++--,4,7
ZSWIM8,0.9669953283026241,-0.03356161466499643,0.1095138491738164,-0.3064600040833982,0.759254427854138,0.9741653472315568,0.6405602880233144,+-.-++-,3,6
C10orf76,0.8643769341801496,-0.1457463389023936,0.47561342704045356,-0.3064386550424218,0.7592706805675018,0.9741653472315568,0.014105215611541292,-.-+..-,3,4
CCDC154,1.0658839242440041,0.0638044307378876,0.20821492537359818,0.3064354326348309,0.7592731337486144,0.9741653472315568,0.036351521791857716,++-...-,2,4
MAFA,1.0243164897139871,0.024025550850724317,0.07840554380723538,0.3064266846970992,0.7592797934632444,0.9741653472315568,0.329717163474878,+.+...-,2,3
SLC39A12,1.0425403964511855,0.04166042353353662,0.136008161238917,0.3063082623428337,0.7593699489346417,0.9741653472315568,0.13841612108509957,-++...+,3,4
MYBPC3,0.9697939885275287,-0.030671613002473994,0.10015432527330985,-0.30624351887723894,0.7594192398092475,0.9741653472315568,0.5981508987417538,++---+-,4,7
UBIAD1,1.0467584542625672,0.045698202562375875,0.14925834956260525,0.3061684836814313,0.7594763672668873,0.9741653472315568,0.43873099187366493,++-+++-,5,7
TRIM55,0.9845265288797233,-0.015594434714740682,0.050934331734795626,-0.3061674549091491,0.7594771505237141,0.9741653472315568,0.38819136174273844,+---..-,4,5
KRTAP3-2,0.9546792590492703,-0.04637984931179632,0.15153903542573596,-0.30605876024943734,0.7595599067036793,0.9741856353708496,0.19700919687632007,--++..-,3,5
NGEF,0.9692570875448888,-0.03122539005660744,0.10206209002578122,-0.3059450384439492,0.7596464933175112,0.9742101220818903,0.2534947758400349,-+-+..-,3,5
CERS2,0.9687281180422148,-0.03177128639708025,0.10385815938109859,-0.30591035491490126,0.7596729015996035,0.9742101220818903,0.4769772302457072,++-.---,4,6
