Symbol,odds.ratio,estimate,se,zval.random,pVal.random,p.adj,pValQ,direction,num.coherence,k
IGKV4-1,1.1976089982851204,0.1803270676931845,0.0333521262230734,5.406763769334503,6.417369331706394e-8,2.389651280839448e-5,0.9478807351137235,++.-+-++++.++++.,11,13
CD300LF,1.483970872145247,0.3947215166180886,0.07301833948567682,5.405785990182872,6.45248035121255e-8,2.389651280839448e-5,0.8082142419885506,+++++++...+..+.+,10,10
IL27,1.444955286442815,0.3680783774474409,0.06815414114895275,5.400675164301395,6.639054875544418e-8,2.4192523791502923e-5,0.46870856200611655,+++++++......-.+,8,9
RNF19B,1.6287182240320037,0.4877933398465014,0.09032477215801965,5.400438087938114,6.647835175227197e-8,2.4192523791502923e-5,0.491341242381296,+++---++++++-+++,12,16
HELLS,1.7128413254107775,0.5381535854023085,0.09966781988541429,5.399471825720788,6.683737917671946e-8,2.4192523791502923e-5,0.05446270484542966,++++++++++++++++,16,16
TCF3,1.623702990421354,0.48470933734191657,0.089776976604106,5.3990383244845,6.69990619766758e-8,2.4192523791502923e-5,0.504878873144262,++++-+++-+++++++,14,16
TAGAP,1.4508746057557793,0.3721665509780209,0.06900128864376857,5.393617398935793,6.905317268172623e-8,2.4636259231731133e-5,0.7905995409813923,+++++++...-..+.+,9,10
CMPK2,1.3262978343321776,0.2823914776526115,0.05235729896916922,5.393545565039532,6.908079751342202e-8,2.4636259231731133e-5,0.9482706252136665,+++++++......-.+,8,9
PPP1R16B,1.381062059979591,0.32285281185307374,0.05993537544316276,5.386682063237226,7.177022564845175e-8,2.5364483550594165e-5,0.7021260560159844,+++++-++++-+++++,14,16
FAM46C,1.2837682332079692,0.24979968524289897,0.046378537844969585,5.386105229921416,7.200081874714307e-8,2.5364483550594165e-5,0.4865083369479042,+++...+...-....+,5,6
GLOD4,1.7956321772063366,0.5853571477953391,0.10897259324137339,5.371599687444144,7.804120527332457e-8,2.7325773293703353e-5,0.4886865991588397,+++-+-++++.++-++,12,15
SP140,1.3799583492653127,0.32205331702183454,0.059977279567931314,5.369588606583453,7.891645631467998e-8,2.7465779199544106e-5,0.7109833875326179,+++++++--+++-+++,13,16
GTPBP8,1.8847435057321424,0.6337917404118117,0.1182277055836922,5.360771718293704,8.2867181367211e-8,2.8668075067720046e-5,0.3411299350045409,++++-+++++-+++++,14,16
PSMB6,1.7800475648002487,0.5766400857448655,0.10763121686576088,5.357554272233666,8.435603292020243e-8,2.8866698304217498e-5,0.7333646998619037,+++-++++++-++-++,13,16
LILRB4,1.4880115743592206,0.39744071484786614,0.07418574440135305,5.357373145676993,8.444061365688298e-8,2.8866698304217498e-5,0.6852532354782028,+++++-+-++.+-+++,12,15
WDR76,1.5262181075160066,0.422792850248045,0.07895011567653344,5.355189750199605,8.546667799671857e-8,2.9045599144602465e-5,0.6687248713213315,++++-++++-++++++,14,16
RMI1,1.7858588879027162,0.5798994691999847,0.10835739918789718,5.351729310099164,8.71176501743763e-8,2.9385719666342582e-5,0.24445248985533144,+++--+++++-+++++,13,16
NUGGC,1.3210513553168817,0.27842790087604025,0.05203317875638392,5.35096850760593,8.748474716327281e-8,2.9385719666342582e-5,0.57648083521825,+++............+,4,4
NFKBIE,1.5721669567893057,0.45245489497646535,0.08457292476343635,5.349878773165906,8.801316816568364e-8,2.939232819424397e-5,0.8307457162882297,++++-++++--+-+++,12,16
PDCD1LG2,1.7305428046742748,0.5484351192246617,0.10271225713968297,5.3395294242129285,9.318814513108017e-8,3.0941677567833486e-5,0.3096591431980771,+++++-+-++-+-+++,12,16
B4GALT3,1.5518562342870916,0.4394517849233906,0.08237340031541106,5.334874889718186,9.561045721067326e-8,3.14024081722949e-5,0.5958746826529885,++++-+++++-++-++,13,16
ATG3,1.7741545305608077,0.5733239886397735,0.1074691867960055,5.334775536433884,9.5662821309307e-8,3.14024081722949e-5,0.8148709609339597,++++-+++++++-+++,14,16
USP13,1.530669978707818,0.4257055341367654,0.07995633034320519,5.324225515471552,1.0138406498522419e-7,3.30924461607703e-5,0.7821610123737183,+++-+-++++++++++,14,16
FANCG,1.6861158098670372,0.5224275463470303,0.09835105870201878,5.311864999134033,1.0850897728626828e-7,3.521908794234193e-5,0.34077788598482317,++++--++++.++-++,12,15
USP18,1.3905202191382935,0.32967793549827773,0.06209402019507,5.309334690564177,1.1002612545182277e-7,3.551200766398664e-5,0.4052042451017711,++++++++++++-+-+,14,16
EOMES,1.3383449392921538,0.29143373064231964,0.05494288197510394,5.304303672573563,1.131038953813244e-7,3.6302580287559085e-5,0.8084781048150846,+++++++...-..+.+,9,10
LEPROTL1,1.8437776469895624,0.6118165359709591,0.11541922063331202,5.300820198004162,1.1528358308709302e-7,3.6797755410352e-5,0.2892104185690063,++++-+++++.+++-+,13,15
DUSP2,1.4770668112909437,0.3900582369818109,0.07405740532563453,5.266971415845629,1.386927920255675e-7,4.402657893673152e-5,0.6298004565289604,++++++++--+++-++,13,16
IRF1,1.461550968437979,0.3794981790205913,0.07211399173617022,5.262476391668752,1.4212791887408192e-7,4.487048297831262e-5,0.33757013096574323,+++++++-++.---++,11,15
MRPS11,2.427263593332028,0.886764529554023,0.16855089082670924,5.261108530513342,1.4318947901114806e-7,4.49303478788215e-5,0.11179928295297865,++++-+++++++++++,15,16
LINC00622,0.6352261476692184,-0.4537742054297909,0.08626503803798871,-5.260233064871095,1.438729248032329e-7,4.49303478788215e-5,0.5541507231022593,---+--....-..+..,6,8
C1QC,1.4308055844772882,0.35823763144045984,0.06826959573664716,5.247396407946761,1.542637383565469e-7,4.780075770380062e-5,0.4171632050802519,+++-+-+...-..+.+,7,10
FANCE,1.5962266759563162,0.46764251648421207,0.08912818813841962,5.246853170154706,1.5471910704833862e-7,4.780075770380062e-5,0.62755773711579,+++--++++-++++-+,12,16
FLAD1,1.4518854213920618,0.3728630024019667,0.07118749611195696,5.237759757915393,1.6253744609888323e-7,4.9949140483600426e-5,0.720111484100463,+++--+++++-++-++,12,16
SLC25A44,1.8323248529194232,0.6055855719949135,0.11578623502925404,5.230203502531271,1.693235426433814e-7,5.175925054327364e-5,0.36533672443700976,++++--+++++++-++,13,16
CD83,1.4902891786065733,0.3989701807280854,0.07641473205851103,5.221116007088692,1.7784808322285728e-7,5.407892189535451e-5,0.5049266009989947,+++++++---.--+++,10,15
BIRC3,1.259138875854119,0.23042805545556133,0.044176586392245955,5.216067475417407,1.8276162306191632e-7,5.528204194125212e-5,0.762247921394873,++++--++++.---++,10,15
SYTL3,1.7284618799479552,0.5472319263023668,0.1049914504186446,5.212157029170712,1.8665744272725523e-7,5.616639112564814e-5,0.652911024522649,++++++-...+..+.+,9,10
MCM3,1.9069904444772336,0.6455263158439208,0.12403650049772898,5.2043254465707856,1.9470253447074753e-7,5.8102717754234594e-5,0.04104834432228349,+++-++++++++++++,15,16
MEA1,1.621207303223808,0.483171120587806,0.09284711894848907,5.2039430631753465,1.951038052466769e-7,5.8102717754234594e-5,0.8072742397648361,++++-++++-+++-++,13,16
DYRK1A,1.8596545917521425,0.6203907671210429,0.1192710532405247,5.2015199854900995,1.9766521150774814e-7,5.856364066486483e-5,0.35605094202354354,-++++--+++++++++,13,16
RAN,1.569151594150436,0.45053508740769677,0.08671248436713969,5.1957349705278455,2.0391259425503526e-7,5.9886707622993515e-5,0.5167448583260639,++++-+++++-+++++,14,16
DTNBP1,2.2144696943788555,0.7950129592022882,0.1530204313175023,5.195469339337535,2.0420399144476275e-7,5.9886707622993515e-5,0.3155003247289214,+++-+.+...+..-.+,7,9
TMEM106C,1.481817142706029,0.39326913377277,0.07584430163059826,5.185216625610162,2.1576392484965696e-7,6.29572979508287e-5,0.4313767879971127,+++-+-++++++++++,14,16
VRK2,1.582465044950736,0.45898378629349473,0.08854246266732982,5.183770277747757,2.1744473674769212e-7,6.312890563246817e-5,0.5337605307204486,++++-+++++-+++++,14,16
ITGAL,1.332673941004404,0.28718740587774544,0.055448659717104845,5.179339001933597,2.2267349408874935e-7,6.410995541631107e-5,0.5429124090071092,+++++-+--+-+-+++,11,16
SAMD9L,1.3877845509889244,0.32770862740587553,0.0632760694487096,5.179029453963003,2.2304325542075194e-7,6.410995541631107e-5,0.7862876628827393,++++-++...-..-.+,7,10
IKZF1,1.400045367664142,0.336504641570554,0.06500301839903012,5.1767540932464575,2.2577948733494528e-7,6.457516881826301e-5,0.4750637092891207,+++++-+--+++-+++,12,16
P2RY10,1.2908438579175996,0.2552961579329872,0.04939696969315585,5.1682554520821045,2.362892035996211e-7,6.724814014169709e-5,0.6540485225146262,++++++++-+.-++++,13,15
BTN3A1,1.471896220055825,0.38655151514178704,0.0748737138533678,5.162713257403086,2.4339583492865495e-7,6.893113219200055e-5,0.5377007712017943,+++++++-++++--++,13,16
FUBP1,1.7290584781444902,0.5475770280751212,0.10618797467176223,5.1566764482300105,2.5137160507673277e-7,7.04987529694328e-5,0.29455276012204323,-++++-++++-+++++,13,16
TMEM150B,1.5840710694191742,0.45999815944329725,0.08943699529039177,5.1432649089980655,2.700044699767996e-7,7.535863888135081e-5,0.3743070185913733,+++++-+......-.+,7,9
TNFSF13B,1.3588589142918344,0.30664531395330596,0.0597657227189455,5.130789020913163,2.885301645391273e-7,7.944733421002553e-5,0.5884913975828885,++++-++...-..+.+,8,10
SLC35B1,1.777969923835593,0.5754722212206274,0.11216149612162801,5.130746656558369,2.88595115804134e-7,7.944733421002553e-5,0.9255368406701064,+++-++++++-+++++,14,16
TNFRSF17,1.2101381398736526,0.19073451827713775,0.03717567779082902,5.130626517432067,2.8877938491545263e-7,7.944733421002553e-5,0.8698870562706049,+++++++++-.+-++-,12,15
BARD1,1.7710700475491845,0.5715839105589923,0.11151525438559722,5.12561186097976,2.9657302024511827e-7,8.120478517365623e-5,0.1440108037688513,++++-+++++.+++++,14,15
CTSF,0.6834170721089856,-0.3806499584760278,0.07428071052897361,-5.124479232432128,2.9836123129693206e-7,8.130906498560827e-5,0.5962879517122192,----+---++-++--+,10,16
DCAF7,1.9600696984372272,0.6729800330373256,0.13147458866712625,5.118708032175017,3.0763577701612227e-7,8.328343026373878e-5,0.26322020303741234,++++-+++++++++++,15,16
SH2D1A,1.349413305898582,0.2996699097662349,0.05855840216714735,5.117453664648604,3.0968810870126433e-7,8.328343026373878e-5,0.36638895614133216,+++++++--+-+++++,13,16
PSTPIP1,1.40675497788178,0.34128561789387635,0.06669244006988606,5.117305912577917,3.0993072154782146e-7,8.328343026373878e-5,0.6297898063775673,+++++-+--++--+++,11,16
ASPHD2,1.6197398448420577,0.48226554674473354,0.09428317964436371,5.115075123302374,3.1361611457386817e-7,8.388359908977158e-5,0.6191228516521922,++++-++...-..-.+,7,10
FAM26F,1.4515025880573846,0.3725992875036136,0.07290324029710174,5.110874166705951,3.2067152736181886e-7,8.537546922489273e-5,0.8494321953984927,++....+........+,4,4
ECT2,1.4561222824145441,0.37577693142276114,0.07358953535507799,5.106390869429928,3.283701073700425e-7,8.702410359264603e-5,0.14333116931379752,++++-+++++-+++++,14,16
NR1H3,1.5740532384168444,0.45365397306795996,0.08891737467886064,5.101972192795885,3.3613214811497857e-7,8.867442340271585e-5,0.3352056199543002,+++++++-+++--+++,13,16
POLD3,1.7887848430842517,0.5815365307116692,0.1140361373242727,5.099581100840116,3.4040599406025267e-7,8.939370864016836e-5,0.3256868400185783,+++-++++++++++++,15,16
FAM78A,1.498264191035534,0.4043072320520212,0.07936368945290563,5.094360340845001,3.4992066857984507e-7,9.147654618340257e-5,0.6997987420166811,+++++++...+..+.+,10,10
TMPO,1.7028584726841178,0.5323082935202452,0.10457573614727043,5.0901701783921816,3.5774230826887333e-7,9.310001854921571e-5,0.09501063413083295,+++-++++++++++++,15,16
DENND2D,1.4742860139596954,0.388173814265318,0.07627537272564569,5.0891106840151075,3.5974660311707307e-7,9.320179483625911e-5,0.4644575810640917,++++-+++++-+---+,11,16
IL21R,1.3701933568592484,0.3149518662748418,0.06191943817711326,5.086478100365818,3.647738185707177e-7,9.408233300939573e-5,0.3928529582062944,+++++++--++--+++,12,16
CDC16,1.6535188310948923,0.5029056420019499,0.09888862795890063,5.085576090821726,3.6651185165388636e-7,9.411046985534057e-5,0.421613594405162,+++++-++++.+++++,14,15
CDT1,1.5771571107654447,0.4556239293758143,0.08973179480452344,5.07761970401205,3.821927148016084e-7,9.770266329623062e-5,0.21115434494456184,++++++++++++++++,16,16
DOCK8,1.4895677248964723,0.3984859603459928,0.07865342366026618,5.066352382411274,4.055109439122591e-7,1.0320700120522845e-4,0.46436628424227466,++++--+...+..+.+,8,10
SNRPG,1.5605253371943872,0.44502251918412455,0.08794030219124453,5.060507049615661,4.1814299810782214e-7,1.054628591406917e-4,0.4309290280481566,++++--++++++++++,14,16
ABI3,1.5393244232518766,0.4313436339745162,0.08523724446677125,5.060506550545173,4.181440926615589e-7,1.054628591406917e-4,0.9591035012879711,+++-+++...-..+.+,8,10
HNRNPA3,1.5794943715320342,0.45710477780448255,0.09034173477495379,5.059729912682722,4.1985075643644355e-7,1.054628591406917e-4,0.6860915785342878,++++++++++++++-+,15,16
VBP1,1.6898545555208433,0.5246424634094647,0.10373107227800869,5.057717537165482,4.243042834327756e-7,1.0612015442010898e-4,0.2944412667648186,++++-+++++.+++++,14,15
HIST2H2AC,1.3967444785030791,0.3341441562460888,0.06609747123017987,5.0553243570008135,4.296599015131693e-7,1.0699642737078381e-4,0.7874292472324886,+++...+...+....+,6,6
CD79A,1.1961094086155788,0.17907413012007944,0.03547144826771149,5.048401992739745,4.4552092526518257e-7,0.00011047006839601141,0.9978659804317258,++++++++-+.--+++,12,15
PRPF3,1.6487084415533804,0.49999221869888527,0.09911573652710112,5.044529115335513,4.546396042753235e-7,1.1202814056850377e-4,0.3152748019392904,+++-+++++-+++-++,13,16
APOBEC3D,1.4806018492037296,0.3924486599817271,0.07780364586573406,5.044090872797616,4.556827125280989e-7,1.1202814056850377e-4,0.4266684044644472,+++---+...-..+.+,6,10
SIAH2,1.6499230748869926,0.500728665545073,0.09929878892421261,5.042646249464754,4.591375890813983e-7,1.1239921640503688e-4,0.7909607994155017,+++-++++---+++++,12,16
CAPG,1.4032006997929163,0.33875584134782666,0.0672884899061992,5.034380201131806,4.793973649270915e-7,1.1670246873699191e-4,0.8337198485729523,+++-++++++++-+++,14,16
MAGOH,1.633160942195565,0.4905173652835911,0.09744400975679386,5.033838062574102,4.807558341019156e-7,1.1670246873699191e-4,0.19223214355136856,+++-++++++.++-++,13,15
SYNE2,1.7473203240756916,0.5580833709988029,0.1109099350213507,5.031860949980443,4.857415329605564e-7,1.1740062459936285e-4,0.15076578494050885,++++++-+++-+++++,14,16
HAVCR2,1.4587895826590294,0.3776070388924991,0.07505469934072824,5.031091220261429,4.876960207679421e-7,1.1740062459936285e-4,0.4473446709450714,+++-+++...-..-.+,7,10
EAF2,1.371299463668724,0.3157588039120393,0.06278654957403708,5.029083554586809,4.928296169073104e-7,1.1814414227055166e-4,0.731341890760947,++++--++++-+++++,13,16
C6orf62,1.5406049666448154,0.432175174769527,0.08601390807503279,5.024480161888776,5.047979742992139e-7,1.1997647625668515e-4,0.6139970584825617,++++-+++++.+++++,14,15
ISG20,1.374717422289173,0.3182481989358228,0.06334864313792951,5.023757150455432,5.067030187736902e-7,1.1997647625668515e-4,0.3570363760184265,++++-+++-+++-+++,13,16
MSH2,1.6566663500254457,0.5048073603088877,0.10050749106862308,5.0225844356638305,5.098077265015951e-7,1.2021890445266593e-4,0.0846501476481624,+++-++++++-+++++,14,16
CKS1B,1.377989858409956,0.3206258129199403,0.06388686906740357,5.018649647420746,5.203595020997189e-7,1.2220833282239498e-4,0.6757950244678392,+++--++++++++-++,13,16
CD48,1.3162917906305474,0.2748185337288326,0.054780118546871426,5.016756827455385,5.25510125146434e-7,1.229183075717007e-4,0.4985637808655073,+++++++--+-+-+++,12,16
CLEC4E,1.456410889522045,0.3759751143044026,0.07495968412278205,5.015697687420413,5.284136041565913e-7,1.2309906276831818e-4,0.30731848402247575,+++++-+----+-+-+,9,16
CASP3,1.7114150214173263,0.5373205262318064,0.10720836344872134,5.011927324949898,5.388755735778221e-7,1.2487970300298205e-4,0.6398284244212751,+++++-++++.+++++,14,15
PSMG1,1.409241742060811,0.3430517881509974,0.06845440630408836,5.0113908902677755,5.403802013145275e-7,1.2487970300298205e-4,0.5273837938574978,++++-+++++++++++,15,16
ERCC5,1.7289388821087117,0.5475078573827424,0.10929813634837768,5.009306431699914,5.462653726756224e-7,1.2556806608455891e-4,0.4390884850634405,+++++--+++.+--++,11,15
TMSB10,1.6128500754755122,0.4780028471948486,0.0954326164013896,5.008799561612862,5.477057612993534e-7,1.2556806608455891e-4,0.5655975143468054,+++--+++++.+++++,13,15
IGKC,1.183518181280315,0.16849151215243674,0.03367678284601013,5.003195017851856,5.638784496748187e-7,1.2876487569767975e-4,0.6852927291752169,++.-++.+++-+-++.,10,13
CD38,1.3936609763001377,0.3319340806796649,0.06641881616784351,4.997591041683906,5.805093389257059e-7,1.320407344373769e-4,0.23642006465877966,+++++-+--+-+-+++,11,16
IGHGP,1.2361662000087255,0.21201481602223007,0.042441485935897076,4.995461665561233,5.869518280049941e-7,1.329825682790609e-4,0.8836463700961283,+-....+.........,2,3
RAP2B,1.6800337602849285,0.5188138886209531,0.10387658825865408,4.994521839022087,5.898171732018019e-7,1.3310975533031602e-4,0.6334384211335942,++++++-++--+++++,13,16
CD4,1.424305661389104,0.3536844398076996,0.07088860110733824,4.989299186087154,6.059873176164559e-7,1.3619391911939298e-4,0.6162746586024732,+++-+-+-++.--+++,10,15
IL32,1.3224245130780536,0.2794668041632582,0.05602911162047611,4.987885691571909,6.104366717686379e-7,1.3619391911939298e-4,0.3452488444013488,+++--+++++.-+-++,11,15
CARS2,1.5981404134228154,0.4688407117084369,0.09399658932244084,4.987848123937252,6.105553545179974e-7,1.3619391911939298e-4,0.6059480753926771,++++++++++++-+++,15,16
TRAT1,1.3223714124142893,0.27942664933447947,0.056072268901370834,4.983330527002237,6.249905482113034e-7,1.3887770743215325e-4,0.38572320169564395,++++-++--+.-++++,11,15
FEN1,1.7606128841870086,0.5656619780838968,0.113561769574815,4.981095136169363,6.322544556429771e-7,1.3985790349778287e-4,0.036165503268004495,+++--+++++.+++++,13,15
FTSJ3,1.7421420698014198,0.5551154306739637,0.11145805307315043,4.980487415383426,6.342432706134093e-7,1.3985790349778287e-4,0.4003835373561462,++++++++++++++++,16,16
UBASH3A,1.3389385619034297,0.29187718208908564,0.058627809555587315,4.978476670057842,6.40866664889776e-7,1.4078110531308714e-4,0.5009231599660718,+++++++--++-++++,13,16
NFAM1,1.5019836887829614,0.40678669361783754,0.08174907747209526,4.976040173134586,6.489818394257489e-7,1.4202377572342128e-4,0.42578139226445344,+++++-+...+..+.+,9,10
LMNB1,1.7942474896826193,0.5845857082369829,0.1175114492859814,4.9747127772571975,6.53444541595586e-7,1.4246077338167314e-4,0.014860759695772401,++++++++++.+++++,15,15
SRSF7,1.5995007188307315,0.4696915298169824,0.09444594646002821,4.973125342290547,6.588203328667578e-7,1.430928041768574e-4,0.44061410443953447,+++-+-++++-+++++,13,16
MESDC1,2.4884834191939444,0.9116734563221803,0.1834084058167009,4.970728861976536,6.670167444942103e-7,1.4433043219628654e-4,0.5043990694670636,++....+...+....+,5,5
PFDN2,1.418338434864868,0.3494860702002548,0.07040159401198415,4.964178369892639,6.899251522647355e-7,1.4855837574948716e-4,0.42298625294046027,+++--++++++++-++,13,16
CRELD2,1.5806090578768013,0.4578102524295373,0.09223202386052572,4.963680002531908,6.916987412436744e-7,1.4855837574948716e-4,0.970161308071529,++++-+++++++++++,15,16
DHX58,1.5285226209410507,0.4243016616772859,0.08566114823283517,4.95325676144328,7.298157139004559e-7,1.56164344647722e-4,0.47493499823198576,+++++-+--++--+-+,10,16
IGLV2-14,1.1944199894637106,0.17766070309049997,0.03588431577604875,4.950929096691343,7.386001175738454e-7,1.5746082358934074e-4,0.8807829853512654,++.-++++++.+-++.,11,13
C17orf62,1.7815078037317027,0.5774600864817222,0.1167556383253289,4.945886081087429,7.579827900894338e-7,1.6099888865671671e-4,0.554764939285103,+++...-...+....+,5,6
